,receptor,family,type,gene
1358,Carboxypeptidase Z,M14: Carboxypeptidase A,enzyme,['cpz']
1359,insulin degrading enzyme,M16: Pitrilysin,enzyme,['ide']
1360,Leucine aminopeptidase 3,M17: Leucyl aminopeptidase,enzyme,['lap3']
1361,Aminopeptidase A,M18: Aminopeptidase I,enzyme,['dnpep']
1362,Dipeptidase 1,M19: Membrane dipeptidase,enzyme,['dpep1']
1363,Aminopeptidase N,M1: Aminopeptidase N,enzyme,['anpep']
1364,Aminopeptidase O,M1: Aminopeptidase N,enzyme,['aopep']
1365,Aminopeptidase Q,M1: Aminopeptidase N,enzyme,['lvrn']
1366,Arginyl aminopeptidase,M1: Aminopeptidase N,enzyme,['rnpep']
1367,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,enzyme,['mgst1']
1368,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,enzyme,['erap1']
1369,Glutamyl aminopeptidase,M1: Aminopeptidase N,enzyme,['enpep']
1370,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,enzyme,['lnpep']
1371,Leukotriene A4 hydrolase,M1: Aminopeptidase N,enzyme,['lta4h']
1372,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,enzyme,['npepps']
1373,TRH-specific aminopeptidase,M1: Aminopeptidase N,enzyme,['yipf2']
1374,Carnosine dipeptidase 1 (metallopeptidase M20 family),M20: Carnosine dipeptidase,enzyme,['cndp1']
1375,Carnosine dipeptidase 2,M20: Carnosine dipeptidase,enzyme,['cndp2']
1376,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['metap1']
1377,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['metap2']
1378,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,enzyme,['metap1d']
1379,peptidase D,M24: Methionyl aminopeptidase,enzyme,['pepd']
1380,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['xpnpep2']
1381,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,enzyme,['xpnpep3']
1382,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,enzyme,['qpct']
1383,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,enzyme,"['gli3', 'naaladl1']"
1384,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,enzyme,['naalad2']
1385,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),enzyme,['ace2']
1386,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,enzyme,['dpp3']
1387,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,enzyme,['psmd14']
1388,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,enzyme,['rce1']
1389,MAPK activated protein kinase 2,MAPKAPK subfamily,enzyme,['mapkapk2']
1390,MAPK activated protein kinase 3,MAPKAPK subfamily,enzyme,['mapkapk3']
1391,microtubule affinity regulating kinase 1,MARK subfamily,enzyme,['inpp4a']
1392,microtubule affinity regulating kinase 2,MARK subfamily,enzyme,['mark2']
1393,microtubule affinity regulating kinase 3,MARK subfamily,enzyme,['mark3']
1394,microtubule affinity regulating kinase 4,MARK subfamily,enzyme,['mark4']
1395,Microtubule associated serine/threonine kinase 1,MAST family,enzyme,['mast1']
1396,Microtubule associated serine/threonine kinase 2,MAST family,enzyme,['mast2']
1397,Microtubule associated serine/threonine kinase 3,MAST family,enzyme,['mast3']
1398,Microtubule associated serine/threonine kinase 4,MAST family,enzyme,['mast4']
1399,Microtubule associated serine/threonine kinase-like,MAST family,enzyme,['mastl']
1400,maternal embryonic leucine zipper kinase,MELK subfamily,enzyme,['melk']
1401,porcupine O-acyltransferase,Membrane bound O-acyltransferases,enzyme,['porcn']
1402,"protein phosphatase, Mg2+/Mn2+ dependent 1D",Metal-dependent protein phosphatase (PPM) family,enzyme,['ppm1d']
1403,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,enzyme,['fam13b']
1404,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,enzyme,['mtr']
1405,mitofusin 1,Mitofusin proteins,enzyme,['mfn1']
1406,mitofusin 2,Mitofusin proteins,enzyme,['mfn2']
1407,MAPK interacting serine/threonine kinase 1,MKN subfamily,enzyme,"['mknk1', 'sh3bp5l']"
1408,MAPK interacting serine/threonine kinase 2,MKN subfamily,enzyme,['mknk2']
1409,mitogen-activated protein kinase kinase kinase 9,MLK subfamily,enzyme,['map3k9']
1410,mitogen-activated protein kinase kinase kinase 10,MLK subfamily,enzyme,['map3k10']
1411,"MOS proto-oncogene, serine/threonine kinase",MOS family,enzyme,['mos']
1412,ribosomal protein S6 kinase A5,MSK subfamily,enzyme,['b3galt5.2']
1413,ribosomal protein S6 kinase A4,MSK subfamily,enzyme,['rps6ka4']
1414,mitogen-activated protein kinase kinase kinase kinase 4,MSN subfamily,enzyme,['map4k4']
1415,misshapen like kinase 1,MSN subfamily,enzyme,['nme9']
1416,TRAF2 and NCK interacting kinase,MSN subfamily,enzyme,['tnik']
1417,serine/threonine kinase 3,MST subfamily,enzyme,['stk3']
1418,serine/threonine kinase 4,MST subfamily,enzyme,['stk4']
1419,myosin light chain kinase,Myosin Light Chain Kinase (MLCK) family,enzyme,['ENSXETG00000041057']
1420,myosin light chain kinase family member 4,Myosin Light Chain Kinase (MLCK) family,enzyme,['mylk4']
1421,titin,Myosin Light Chain Kinase (MLCK) family,enzyme,['ENSXETG00000040457']
1422,dual oxidase 1,NADPH oxidases,enzyme,['duox1']
1423,NADPH oxidase 1,NADPH oxidases,enzyme,['nox1']
1424,cytochrome b-245 beta chain,NADPH oxidases,enzyme,['cybb']
1425,NADPH oxidase 4,NADPH oxidases,enzyme,['nox4']
1426,NADPH oxidase 5,NADPH oxidases,enzyme,['nox5']
1427,AP2 associated kinase 1,NAK family,enzyme,['aak1']
1428,serine/threonine kinase 16,NAK family,enzyme,['stk16']
1429,large tumor suppressor kinase 1,NDR family,enzyme,['gsc']
1430,large tumor suppressor kinase 2,NDR family,enzyme,['lats2']
1431,Serine/threonine kinase 38,NDR family,enzyme,['stk38']
1432,Serine/threonine kinase 38 like,NDR family,enzyme,['stk38l']
1433,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,enzyme,"['asah2', 'grin2c']"
1434,N-acylsphingosine amidohydrolase 2B,Neutral ceramidases,enzyme,"['asah2', 'grin2c']"
1435,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,['eed']
1436,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,enzyme,['nsmaf']
1437,serine/threonine-protein kinase NIM1,NIM1 subfamily,enzyme,['NIM1K']
1438,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek1']
1439,NIMA related kinase 2,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek2']
1440,NIMA related kinase 3,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek3']
1441,NIMA related kinase 4,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek4']
1442,NIMA related kinase 5,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek5']
1443,NIMA related kinase 6,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek6']
1444,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek7']
1445,NIMA related kinase 8,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek8']
1446,NIMA related kinase 9,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek9']
1447,NIMA related kinase 10,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek10']
1448,NIMA related kinase 11,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['nek11']
1449,myosin IIIB,NinaC subfamily,enzyme,['myo3b']
1450,Endothelial NOS,Nitric oxide synthases,enzyme,['nos3']
1451,Inducible NOS,Nitric oxide synthases,enzyme,['nos2']
1452,Neuronal NOS,Nitric oxide synthases,enzyme,['nos1']
1453,SH3 domain binding kinase 1,NKF1 family,enzyme,['sbk1']
1454,SH3 domain binding kinase family member 2,NKF1 family,enzyme,"['sbk2', 'ENSXETG00000039017']"
1455,sugen kinase 110,NKF1 family,enzyme,['sbk3']
1456,PDLIM1 interacting kinase 1 like,NKF4 family,enzyme,['pdik1l']
1457,"testis expressed 14, intercellular bridge forming factor",NKF5 family,enzyme,['MGC115642']
1458,nemo like kinase,nmo subfamily,enzyme,['nlk']
1459,nuclear receptor binding protein 1,NRBP family,enzyme,['nrbp1']
1460,NUAK family kinase 1,NuaK subfamily,enzyme,['nuak1']
1461,"NUAK family, SNF1-like kinase, 2",NuaK subfamily,enzyme,['nuak2']
1462,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,"['dhfr', 'dhfr']"
1463,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,"['gart', 'ENSXETG00000037187']"
1464,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,enzyme,['dhodh']
1465,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,enzyme,['impdh1']
1466,inosine monophosphate dehydrogenase 2,Nucleoside synthesis and metabolism,enzyme,['impdh2']
1467,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['tyms']
1468,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,enzyme,['pnp']
1469,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['xdh']
1470,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['rrm1']
1471,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,['rrm2.1']
1472,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,['rrm2b']
1473,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,['rab25']
1474,BMP2 inducible kinase,Numb-associated kinase (NAK) family,enzyme,['BMP2K']
1475,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['gak']
1476,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,enzyme,['grk1']
1477,G protein-coupled receptor kinase 7,Opsin/rhodopsin kinases,enzyme,['grk7']
1478,alpha kinase 1,Other alpha kinase family kinases,enzyme,['alpk1']
1479,alpha kinase 3,Other alpha kinase family kinases,enzyme,['alpk3']
1480,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,enzyme,['cit']
1481,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,enzyme,['eif2ak1']
1482,eukaryotic translation initiation factor 2 alpha kinase 2,Other PEK family kinases,enzyme,['eif2ak2']
1483,ATM serine/threonine kinase,Other PIKK family kinases,enzyme,['atm']
1484,"protein kinase, DNA-activated, catalytic subunit",Other PIKK family kinases,enzyme,['prkdc']
1485,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['dstyk']
1486,serine/threonine kinase 31,Other-unique family,enzyme,['stk31']
1487,mitogen-activated protein kinase 14,p38 subfamily,enzyme,['mapk14']
1488,mitogen-activated protein kinase 11,p38 subfamily,enzyme,['mapk11']
1489,mitogen-activated protein kinase 12,p38 subfamily,enzyme,['mapk12']
1490,mitogen-activated protein kinase 13,p38 subfamily,enzyme,['mapk13']
1491,ribosomal protein S6 kinase B1,p70 subfamily,enzyme,"['ENSXETG00000003921', 'armc4', 'prkcb', 'u2af1', 'lamb1', 'tpr', 'ENSXETG00000030915', 'lef1', 'ENSXETG00000035012', 'ENSXETG00000040221', 'slf2']"
1492,p21 (RAC1) activated kinase 1,PAKA subfamily,enzyme,['pak1']
1493,p21 (RAC1) activated kinase 2,PAKA subfamily,enzyme,['pak2']
1494,p21 (RAC1) activated kinase 3,PAKA subfamily,enzyme,['pak3']
1495,p21 (RAC1) activated kinase 4,PAKB subfamily,enzyme,['pak4']
1496,p21 (RAC1) activated kinase 5,PAKB subfamily,enzyme,['pak5']
1497,p21 (RAC1) activated kinase 6,PAKB subfamily,enzyme,['pak6']
1498,paraoxonase 1,Paraoxonase (PON) family,enzyme,['pon2']
1499,paraoxonase 2,Paraoxonase (PON) family,enzyme,['pon2']
1500,paraoxonase 3,Paraoxonase (PON) family,enzyme,['pon2']
1501,PAS domain containing serine/threonine kinase,PASK subfamily,enzyme,['pask']
1502,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['pdk1']
1503,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,['pdk3']
1504,pyruvate dehydrogenase kinase 4,PDHK family,enzyme,['pdk4']
1505,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,['pdpk1']
1506,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,enzyme,['eif2ak3']
1507,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,['pld1']
1508,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['pld2']
1509,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['pik3c3']
1510,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3ca']
1511,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3cb']
1512,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['pik3cg']
1513,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['pik3c2a']
1514,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['pik3ca']
1515,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['pi4ka']
1516,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,['pik3cb']
1517,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,['pi4k2a']
1518,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,['pik3cg']
1519,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,['pi4k2b']
1520,phosphoinositide-3-kinase regulatory subunit 1,Phosphatidylinositol kinases,enzyme,['pik3r1']
1521,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,['pik3r2']
1522,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,['pik3r3']
1523,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['pik3r4']
1524,phosphoinositide-3-kinase regulatory subunit 5,Phosphatidylinositol kinases,enzyme,['pik3r5']
1525,phosphoinositide-3-kinase regulatory subunit 6,Phosphatidylinositol kinases,enzyme,['pik3r6']
1526,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,enzyme,['pik3c2a']
1527,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,enzyme,['pik3c3']
1528,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,enzyme,['pip5k1a']
1529,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Phosphatidylinositol phosphate kinases,enzyme,['pip5k1b']
1530,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,Phosphatidylinositol phosphate kinases,enzyme,['pip5k1c']
1531,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Phosphatidylinositol phosphate kinases,enzyme,['lvrn']
1532,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Phosphatidylinositol phosphate kinases,enzyme,['pip4k2b']
1533,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Phosphatidylinositol phosphate kinases,enzyme,['pip4k2c']
1534,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde1a']
1535,phosphodiesterase 1B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde1b']
1536,phosphodiesterase 1C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde1c']
1537,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde2a']
1538,phosphodiesterase 3B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde3b']
1539,phosphodiesterase 4A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde4a']
1540,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde4b']
1541,phosphodiesterase 4D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde4d']
1542,phosphodiesterase 5A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde5a']
1543,phosphodiesterase 6A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6a']
1544,phosphodiesterase 6B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6b']
1545,phosphodiesterase 6C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6c']
1546,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6d']
1547,phosphodiesterase 6G,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['pde6g', 'ENSXETG00000040009']"
1548,phosphodiesterase 6H,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde6h']
1549,phosphodiesterase 7A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde7a']
1550,phosphodiesterase 7B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde7b']
1551,phosphodiesterase 8A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde8a']
1552,phosphodiesterase 8B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['pde8b', 'pde8b']"
1553,phosphodiesterase 9A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['XB990243']
1554,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['pde10a']
1555,PLCβ1,Phosphoinositide-specific phospholipase C,enzyme,['plcb1']
1556,PLCβ2,Phosphoinositide-specific phospholipase C,enzyme,['plcb2']
1557,PLCβ3,Phosphoinositide-specific phospholipase C,enzyme,['plcb3']
1558,PLCβ4,Phosphoinositide-specific phospholipase C,enzyme,['plcb4']
1559,PLCγ1,Phosphoinositide-specific phospholipase C,enzyme,['plcg1']
1560,PLCγ2,Phosphoinositide-specific phospholipase C,enzyme,['plcg2']
1561,PLCδ1,Phosphoinositide-specific phospholipase C,enzyme,['plcd1']
1562,PLCδ3,Phosphoinositide-specific phospholipase C,enzyme,['plcd3']
1563,PLCδ4,Phosphoinositide-specific phospholipase C,enzyme,['plcd4']
1564,PLCε1,Phosphoinositide-specific phospholipase C,enzyme,['gla']
1565,PLCη1,Phosphoinositide-specific phospholipase C,enzyme,['plch1']
1566,PLCη2,Phosphoinositide-specific phospholipase C,enzyme,['plch2']
1567,sPLA2-1B,Phospholipase A2,enzyme,['pla2g1b']
1568,sPLA2-3,Phospholipase A2,enzyme,['pla2g3']
1569,cPLA2-4A,Phospholipase A2,enzyme,['pla2g4a']
1570,cPLA2-4B,Phospholipase A2,enzyme,"['pla2g4d', 'jmjd7-pla2g4b']"
1571,cPLA2-4D,Phospholipase A2,enzyme,"['pla2g4d', 'jmjd7-pla2g4b']"
1572,cPLA2-4E,Phospholipase A2,enzyme,"['pla2g4d', 'jmjd7-pla2g4b']"
1573,cPLA2-4F,Phospholipase A2,enzyme,['pla2g4f']
1574,PLA2-G5,Phospholipase A2,enzyme,"['pla2g2e', 'pla2g2e']"
1575,iPLA2-G6,Phospholipase A2,enzyme,['pla2g6']
1576,PLA2-G7,Phospholipase A2,enzyme,['pla2g7']
1577,sPLA2-10,Phospholipase A2,enzyme,"['pla2g10', 'ENSXETG00000032053']"
1578,sPLA2-12A,Phospholipase A2,enzyme,['pla2g12a']
1579,platelet activating factor acetylhydrolase 2,Phospholipase A2,enzyme,['psme3']
1580,phosphorylase kinase catalytic subunit gamma 1,Phosphorylase kinase (PHK) family,enzyme,['phkg1']
1581,phosphorylase kinase catalytic subunit gamma 2,Phosphorylase kinase (PHK) family,enzyme,['phkg2']
1582,"Pim-3 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['pim3']
1583,cyclin dependent kinase 11A,PITSLRE subfamily,enzyme,['cdk11b']
1584,cyclin dependent kinase 11B,PITSLRE subfamily,enzyme,['cdk11b']
1585,polo like kinase 2,Polo-like kinase (PLK) family,enzyme,['plk2']
1586,polo like kinase 3,Polo-like kinase (PLK) family,enzyme,['plk3']
1587,polo like kinase 4,Polo-like kinase (PLK) family,enzyme,['plk4']
1588,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,enzyme,"['parp1', 'ENSXETG00000039874']"
1589,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,enzyme,['parp2']
1590,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,enzyme,['parp3']
1591,tankyrase,Poly ADP-ribose polymerases,enzyme,['tnks2']
1592,tankyrase 2,Poly ADP-ribose polymerases,enzyme,['tnks2']
1593,egl-9 family hypoxia inducible factor 2,Prolyl hydroxylases,enzyme,['egln2']
1594,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,enzyme,['egln1']
1595,egl-9 family hypoxia inducible factor 3,Prolyl hydroxylases,enzyme,['egln3']
1596,CYP8A1,Prostaglandin synthases,enzyme,['ptgis']
1597,mPGES1,Prostaglandin synthases,enzyme,['ptges']
1598,mPGES2,Prostaglandin synthases,enzyme,['ptges2']
1599,cPGES,Prostaglandin synthases,enzyme,['ptges3']
1600,H-PGDS,Prostaglandin synthases,enzyme,['hpgds']
1601,AKR1C3,Prostaglandin synthases,enzyme,"['XB5731323', 'XB5994047']"
1602,CBR1,Prostaglandin synthases,enzyme,['cbr1']
1603,HPGD,Prostaglandin synthases,enzyme,['hpgd']
1604,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",Protein kinase A (PKA) family,enzyme,['prkar1a']
1605,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,enzyme,['adarb1']
1606,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,enzyme,['prkar2a']
1607,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",Protein kinase A (PKA) family,enzyme,['prkar2b']
1608,"protein kinase, cAMP-dependent, catalytic, alpha subunit",Protein kinase A (PKA) family,enzyme,"['tnpo2', 'prkaca']"
1609,"protein kinase, cAMP-dependent, catalytic, beta subunit",Protein kinase A (PKA) family,enzyme,"['tnpo2', 'prkaca']"
1610,"protein kinase, cAMP-dependent, catalytic, gamma subunit",Protein kinase A (PKA) family,enzyme,"['tnpo2', 'prkaca']"
1611,protein kinase X-linked,Protein kinase A (PKA) family,enzyme,['prkx']
1612,protein kinase Y-linked (pseudogene),Protein kinase A (PKA) family,enzyme,['prkx']
1613,protein kinase D1,Protein kinase D (PKD) family,enzyme,['prkd1']
1614,Protein kinase G (PKG) 1,Protein kinase G (PKG) family,enzyme,['ihh']
1615,Protein kinase G (PKG) 2,Protein kinase G (PKG) family,enzyme,['prkg2']
1616,protein kinase N1,Protein kinase N (PKN) family,enzyme,"['pkn3', 'pkn1', 'gpha2', 'suv39h2', 'numbl', 'ENSXETG00000036149', 'ENSXETG00000039434', 'fhl5']"
1617,protein kinase N2,Protein kinase N (PKN) family,enzyme,"['pkn2', 'ENSXETG00000006293', 'clptm1l', 'ENSXETG00000030524', 'muc2']"
1618,protein tyrosine phosphatase non-receptor type 1,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['ptpn1']
1619,protein tyrosine phosphatase non-receptor type 22,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['ENSXETG00000038938']
1620,pre-mRNA processing factor 4B,PRP4 subfamily,enzyme,['prpf4b']
1621,protein serine kinase H1,PSK family,enzyme,['pskh1']
1622,cytidine deaminase,Pyrimidine salvage,enzyme,['ENSXETG00000037611']
1623,branched chain keto acid dehydrogenase kinase,Pyruvate dehydrogenase kinase (PDHK) family,enzyme,['bckdk']
1624,salt inducible kinase 2,QIK subfamily,enzyme,['sik2']
1625,SIK family kinase 3,QIK subfamily,enzyme,['sik3']
1626,"RAB27A, member RAS oncogene family",RAB subfamily,enzyme,['rab27a']
1627,checkpoint kinase 2,RAD53 family,enzyme,"['chek2', 'ENSXETG00000035106']"
1628,"A-Raf proto-oncogene, serine/threonine kinase",RAF family,enzyme,['araf']
1629,"B-Raf proto-oncogene, serine/threonine kinase",RAF family,enzyme,['braf']
1630,kinase suppressor of ras 1,RAF family,enzyme,['ksr1']
1631,kinase suppressor of ras 2,RAF family,enzyme,['csnk1e']
1632,"Raf-1 proto-oncogene, serine/threonine kinase",RAF family,enzyme,"['raf1', 'ENSXETG00000039541']"
1633,HRAS,RAS subfamily,enzyme,['hras']
1634,NRAS,RAS subfamily,enzyme,['nras']
1635,KRAS,RAS subfamily,enzyme,['ralb']
1636,ciliogenesis associated kinase 1,RCK family,enzyme,['cilk1']
1637,male germ cell associated kinase,RCK family,enzyme,['mak']
1638,MOK protein kinase,RCK family,enzyme,['ltb4r2']
1639,ankyrin repeat and kinase domain containing 1,Receptor interacting protein kinase (RIPK) family,enzyme,['ankk1']
1640,receptor interacting serine/threonine kinase 1,Receptor interacting protein kinase (RIPK) family,enzyme,['ripk1']
1641,receptor interacting serine/threonine kinase 2,Receptor interacting protein kinase (RIPK) family,enzyme,['ripk2']
1642,receptor interacting serine/threonine kinase 3,Receptor interacting protein kinase (RIPK) family,enzyme,"['ripk3l.2', 'ENSXETG00000038971', 'ripk3']"
1643,receptor interacting serine/threonine kinase 4,Receptor interacting protein kinase (RIPK) family,enzyme,['ripk4']
1644,Rho associated coiled-coil containing protein kinase 1,Rho kinase,enzyme,['rock1']
1645,Rho associated coiled-coil containing protein kinase 2,Rho kinase,enzyme,['rock2']
1646,RIO kinase 1,RIO1 subfamily,enzyme,['riok1']
1647,RIO kinase 2,RIO2 subfamily,enzyme,['riok2']
1648,RIO kinase 3,RIO3 subfamily,enzyme,['riok3']
1649,ribosomal protein S6 kinase C1,RSKL family,enzyme,['rps6kc1']
1650,ribosomal protein S6 kinase like 1,RSKL family,enzyme,['rps6kl1']
1651,SGK494,RSKR subfamily,enzyme,"['ENSXETG00000019281', 'ENSXETG00000035503']"
1652,ribosomal protein S6 kinase A1,RSK subfamily,enzyme,['rps6ka1']
1653,ribosomal protein S6 kinase A3,RSK subfamily,enzyme,['rps6ka3']
1654,ribosomal protein S6 kinase A2,RSK subfamily,enzyme,['rps6ka2']
1655,ribosomal protein S6 kinase A6,RSK subfamily,enzyme,['rps6ka6']
1656,Cathepsin A,S10: Carboxypeptidase Y,enzyme,['ctsa']
1657,Serine carboxypeptidase 1,S10: Carboxypeptidase Y,enzyme,['scpep1']
1658,Vitellogenic carboxypeptidase-like protein,S10: Carboxypeptidase Y,enzyme,['cpvl']
