,receptor,family,type,gene
1625,Arginyl aminopeptidase,M1: Aminopeptidase N,enzyme,['Rnpep']
1626,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,enzyme,['Rnpepl1']
1627,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,enzyme,['Erap1']
1628,Glutamyl aminopeptidase,M1: Aminopeptidase N,enzyme,['Enpep']
1629,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,enzyme,['Lnpep']
1630,Leukotriene A4 hydrolase,M1: Aminopeptidase N,enzyme,['Lta4h']
1631,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,enzyme,['Npepps']
1632,TRH-specific aminopeptidase,M1: Aminopeptidase N,enzyme,['Trhde']
1633,Carnosine dipeptidase 1 (metallopeptidase M20 family),M20: Carnosine dipeptidase,enzyme,['Cndp1']
1634,Carnosine dipeptidase 2,M20: Carnosine dipeptidase,enzyme,['Cndp2']
1635,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['Metap1']
1636,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['Metap2']
1637,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,enzyme,['Metap1d']
1638,peptidase D,M24: Methionyl aminopeptidase,enzyme,['Pepd']
1639,X-prolyl aminopeptidase 1,M24: Methionyl aminopeptidase,enzyme,['Xpnpep1']
1640,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,enzyme,['Xpnpep2']
1641,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,enzyme,['Xpnpep3']
1642,Folate hydrolase (prostate-specific membrane antigen) 1,M28: Aminopeptidase Y,enzyme,['Folh1']
1643,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,enzyme,['Qpct']
1644,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,enzyme,['Naaladl1']
1645,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,enzyme,['Naalad2']
1646,Angiotensin-converting enzyme,M2: Angiotensin-converting  (ACE and ACE2),enzyme,['Ace']
1647,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),enzyme,['Ace2']
1648,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,enzyme,['Dpp3']
1649,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,enzyme,['Psmd14']
1650,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,enzyme,['Rce1']
1651,MAPK activated protein kinase 2,MAPKAPK subfamily,enzyme,['Mapkapk2']
1652,MAPK activated protein kinase 3,MAPKAPK subfamily,enzyme,['Mapkapk3']
1653,MAPK activated protein kinase 5,MAPKAPK subfamily,enzyme,"['Mapkapk5', 'Gm42878']"
1654,microtubule affinity regulating kinase 1,MARK subfamily,enzyme,['Mark1']
1655,microtubule affinity regulating kinase 2,MARK subfamily,enzyme,['Mark2']
1656,microtubule affinity regulating kinase 3,MARK subfamily,enzyme,['Mark3']
1657,microtubule affinity regulating kinase 4,MARK subfamily,enzyme,['Mark4']
1658,Microtubule associated serine/threonine kinase 1,MAST family,enzyme,['Mast1']
1659,Microtubule associated serine/threonine kinase 2,MAST family,enzyme,['Mast2']
1660,Microtubule associated serine/threonine kinase 3,MAST family,enzyme,['Mast3']
1661,Microtubule associated serine/threonine kinase 4,MAST family,enzyme,['Mast4']
1662,Microtubule associated serine/threonine kinase-like,MAST family,enzyme,['Mastl']
1663,maternal embryonic leucine zipper kinase,MELK subfamily,enzyme,['Melk']
1664,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,enzyme,['Camkk1']
1665,calcium/calmodulin dependent protein kinase kinase 2,Meta subfamily,enzyme,['Camkk2']
1666,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,enzyme,['Mtr']
1667,MAPK interacting serine/threonine kinase 1,MKN subfamily,enzyme,['Mknk1']
1668,MAPK interacting serine/threonine kinase 2,MKN subfamily,enzyme,['Mknk2']
1669,mitogen-activated protein kinase kinase kinase 9,MLK subfamily,enzyme,['Map3k9']
1670,mitogen-activated protein kinase kinase kinase 10,MLK subfamily,enzyme,['Map3k10']
1671,mitogen-activated protein kinase kinase kinase 11,MLK subfamily,enzyme,['Map3k11']
1672,"MOS proto-oncogene, serine/threonine kinase",MOS family,enzyme,['Mos']
1673,ribosomal protein S6 kinase A5,MSK subfamily,enzyme,['Rps6ka5']
1674,ribosomal protein S6 kinase A4,MSK subfamily,enzyme,['Rps6ka4']
1675,mitogen-activated protein kinase kinase kinase kinase 4,MSN subfamily,enzyme,['Map4k4']
1676,misshapen like kinase 1,MSN subfamily,enzyme,['Mink1']
1677,Nik related kinase,MSN subfamily,enzyme,['Nrk']
1678,TRAF2 and NCK interacting kinase,MSN subfamily,enzyme,['Tnik']
1679,serine/threonine kinase 3,MST subfamily,enzyme,['Stk3']
1680,serine/threonine kinase 4,MST subfamily,enzyme,['Stk4']
1681,myosin light chain kinase,Myosin Light Chain Kinase (MLCK) family,enzyme,['Mylk']
1682,myosin light chain kinase 2,Myosin Light Chain Kinase (MLCK) family,enzyme,['Mylk2']
1683,myosin light chain kinase 3,Myosin Light Chain Kinase (MLCK) family,enzyme,['Mylk3']
1684,myosin light chain kinase family member 4,Myosin Light Chain Kinase (MLCK) family,enzyme,['Mylk4']
1685,titin,Myosin Light Chain Kinase (MLCK) family,enzyme,['Ttn']
1686,dual oxidase 1,NADPH oxidases,enzyme,['Duox1']
1687,dual oxidase 2,NADPH oxidases,enzyme,['Duox2']
1688,NADPH oxidase 1,NADPH oxidases,enzyme,['Nox1']
1689,cytochrome b-245 beta chain,NADPH oxidases,enzyme,['Cybb']
1690,NADPH oxidase 3,NADPH oxidases,enzyme,['Nox3']
1691,NADPH oxidase 4,NADPH oxidases,enzyme,['Nox4']
1692,AP2 associated kinase 1,NAK family,enzyme,['Aak1']
1693,serine/threonine kinase 16,NAK family,enzyme,['Stk16']
1694,large tumor suppressor kinase 1,NDR family,enzyme,['Lats1']
1695,large tumor suppressor kinase 2,NDR family,enzyme,"['Lats2', 'Gm49361']"
1696,Serine/threonine kinase 38,NDR family,enzyme,['Stk38']
1697,Serine/threonine kinase 38 like,NDR family,enzyme,['Stk38l']
1698,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,enzyme,['Asah2']
1699,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,['Eed']
1700,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,enzyme,['Nsmaf']
1701,serine/threonine-protein kinase NIM1,NIM1 subfamily,enzyme,['Nim1k']
1702,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek1']
1703,NIMA related kinase 2,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek2']
1704,NIMA related kinase 3,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek3']
1705,NIMA related kinase 4,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek4']
1706,NIMA related kinase 5,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek5']
1707,NIMA related kinase 6,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek6']
1708,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek7']
1709,NIMA related kinase 8,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek8']
1710,NIMA related kinase 9,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek9']
1711,NIMA related kinase 10,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek10']
1712,NIMA related kinase 11,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['Nek11']
1713,myosin IIIA,NinaC subfamily,enzyme,['Myo3a']
1714,myosin IIIB,NinaC subfamily,enzyme,['Myo3b']
1715,Endothelial NOS,Nitric oxide synthases,enzyme,['Nos3']
1716,Inducible NOS,Nitric oxide synthases,enzyme,['Nos2']
1717,Neuronal NOS,Nitric oxide synthases,enzyme,['Nos1']
1718,SH3 domain binding kinase 1,NKF1 family,enzyme,['Sbk1']
1719,SH3 domain binding kinase family member 2,NKF1 family,enzyme,['Sbk2']
1720,PTEN induced kinase 1,NKF2 family,enzyme,['Pink1']
1721,PDLIM1 interacting kinase 1 like,NKF4 family,enzyme,['Pdik1l']
1722,serine/threonine kinase 35,NKF4 family,enzyme,['Stk35']
1723,"testis expressed 14, intercellular bridge forming factor",NKF5 family,enzyme,['Tex14']
1724,nemo like kinase,nmo subfamily,enzyme,['Nlk']
1725,nuclear receptor binding protein 1,NRBP family,enzyme,['Nrbp1']
1726,nuclear receptor binding protein 2,NRBP family,enzyme,['Nrbp2']
1727,NUAK family kinase 1,NuaK subfamily,enzyme,['Nuak1']
1728,"NUAK family, SNF1-like kinase, 2",NuaK subfamily,enzyme,['Nuak2']
1729,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,['Dhfr']
1730,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,['Gart']
1731,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,enzyme,['Dhodh']
1732,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,enzyme,['Impdh1']
1733,inosine monophosphate dehydrogenase 2,Nucleoside synthesis and metabolism,enzyme,['Impdh2']
1734,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['Tyms']
1735,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,enzyme,"['Gm49342', 'Pnp2', 'Pnp']"
1736,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['Xdh']
1737,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['Rrm1']
1738,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,['Rrm2']
1739,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,['Rrm2b']
1740,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,['Dpyd']
1741,BMP2 inducible kinase,Numb-associated kinase (NAK) family,enzyme,['Bmp2k']
1742,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['Gak']
1743,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,enzyme,['Grk1']
1744,alpha kinase 1,Other alpha kinase family kinases,enzyme,['Alpk1']
1745,alpha kinase 3,Other alpha kinase family kinases,enzyme,['Alpk3']
1746,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,enzyme,['Cit']
1747,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,enzyme,['Eif2ak1']
1748,eukaryotic translation initiation factor 2 alpha kinase 2,Other PEK family kinases,enzyme,['Eif2ak2']
1749,ATM serine/threonine kinase,Other PIKK family kinases,enzyme,['Atm']
1750,"protein kinase, DNA-activated, catalytic subunit",Other PIKK family kinases,enzyme,['Prkdc']
1751,serine/threonine kinase like domain containing 1,Other-unique family,enzyme,['Stkld1']
1752,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['Dstyk']
1753,serine/threonine kinase 31,Other-unique family,enzyme,['Stk31']
1754,U2AF homology motif kinase 1,Other-unique family,enzyme,['Uhmk1']
1755,mitogen-activated protein kinase 14,p38 subfamily,enzyme,['Mapk14']
1756,mitogen-activated protein kinase 11,p38 subfamily,enzyme,['Mapk11']
1757,mitogen-activated protein kinase 12,p38 subfamily,enzyme,['Mapk12']
1758,mitogen-activated protein kinase 13,p38 subfamily,enzyme,['Mapk13']
1759,ribosomal protein S6 kinase B2,p70 subfamily,enzyme,['Rps6kb2']
1760,p21 (RAC1) activated kinase 1,PAKA subfamily,enzyme,['Pak1']
1761,p21 (RAC1) activated kinase 2,PAKA subfamily,enzyme,['Pak2']
1762,p21 (RAC1) activated kinase 3,PAKA subfamily,enzyme,['Pak3']
1763,p21 (RAC1) activated kinase 4,PAKB subfamily,enzyme,['Pak4']
1764,p21 (RAC1) activated kinase 5,PAKB subfamily,enzyme,['Pak7']
1765,p21 (RAC1) activated kinase 6,PAKB subfamily,enzyme,['Pak6']
1766,paraoxonase 1,Paraoxonase (PON) family,enzyme,['Pon1']
1767,paraoxonase 2,Paraoxonase (PON) family,enzyme,['Pon2']
1768,paraoxonase 3,Paraoxonase (PON) family,enzyme,['Pon3']
1769,PAS domain containing serine/threonine kinase,PASK subfamily,enzyme,['Pask']
1770,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['Pdk1']
1771,pyruvate dehydrogenase kinase 2,PDHK family,enzyme,['Pdk2']
1772,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,['Pdk3']
1773,pyruvate dehydrogenase kinase 4,PDHK family,enzyme,['Pdk4']
1774,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,['Pdpk1']
1775,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,enzyme,['Eif2ak3']
1776,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,['Pld1']
1777,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['Pld2']
1778,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['Pik3c3']
1779,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['Pik3ca']
1780,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['Pik3cb']
1781,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['Pik3cg']
1782,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['Pik3cd']
1783,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['Pik3c2a']
1784,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['Pik3c2b']
1785,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['Pik3c2g']
1786,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['Pik3ca']
1787,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['Pi4ka']
1788,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,['Pik3cb']
1789,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,enzyme,['Pi4kb']
1790,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,['Pi4k2a']
1791,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,['Pik3cg']
1792,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,enzyme,['Pik3cd']
1793,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,['Pi4k2b']
1794,phosphoinositide-3-kinase regulatory subunit 1,Phosphatidylinositol kinases,enzyme,['Pik3r1']
1795,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,['Pik3r2']
1796,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,"['Pik3r3', 'Gm49337']"
1797,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['Pik3r4']
1798,phosphoinositide-3-kinase regulatory subunit 5,Phosphatidylinositol kinases,enzyme,['Pik3r5']
1799,phosphoinositide-3-kinase regulatory subunit 6,Phosphatidylinositol kinases,enzyme,['Pik3r6']
1800,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,enzyme,['Pik3c2a']
1801,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol kinases,enzyme,['Pik3c2b']
1802,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol kinases,enzyme,['Pik3c2g']
1803,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,enzyme,['Pik3c3']
1804,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,enzyme,['Pip5k1a']
1805,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Phosphatidylinositol phosphate kinases,enzyme,['Pip5k1b']
1806,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,Phosphatidylinositol phosphate kinases,enzyme,['Pip5k1c']
1807,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Phosphatidylinositol phosphate kinases,enzyme,['Pip4k2a']
1808,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Phosphatidylinositol phosphate kinases,enzyme,['Pip4k2b']
1809,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Phosphatidylinositol phosphate kinases,enzyme,['Pip4k2c']
1810,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde1a']
1811,phosphodiesterase 1B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde1b']
1812,phosphodiesterase 1C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde1c']
1813,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['Gm45837', 'Pde2a']"
1814,phosphodiesterase 3A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde3a']
1815,phosphodiesterase 3B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde3b']
1816,phosphodiesterase 4A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde4a']
1817,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde4b']
1818,phosphodiesterase 4C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['Pde4c', 'Pde4c']"
1819,phosphodiesterase 4D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde4d']
1820,phosphodiesterase 5A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde5a']
1821,phosphodiesterase 6A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde6a']
1822,phosphodiesterase 6B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde6b']
1823,phosphodiesterase 6C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde6c']
1824,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde6d']
1825,phosphodiesterase 6G,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde6g']
1826,phosphodiesterase 6H,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde6h']
1827,phosphodiesterase 7A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde7a']
1828,phosphodiesterase 7B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde7b']
1829,phosphodiesterase 8A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde8a']
1830,phosphodiesterase 8B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['Pde8b', 'Pde8b']"
1831,phosphodiesterase 9A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde9a']
1832,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['Pde10a']
1833,phosphodiesterase 11A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,"['Pde11a', 'Pde11a']"
1834,PLCβ1,Phosphoinositide-specific phospholipase C,enzyme,['Plcb1']
1835,PLCβ2,Phosphoinositide-specific phospholipase C,enzyme,['Plcb2']
1836,PLCβ3,Phosphoinositide-specific phospholipase C,enzyme,['Plcb3']
1837,PLCβ4,Phosphoinositide-specific phospholipase C,enzyme,['Plcb4']
1838,PLCγ1,Phosphoinositide-specific phospholipase C,enzyme,['Plcg1']
1839,PLCγ2,Phosphoinositide-specific phospholipase C,enzyme,['Plcg2']
1840,PLCδ1,Phosphoinositide-specific phospholipase C,enzyme,['Plcd1']
1841,PLCδ3,Phosphoinositide-specific phospholipase C,enzyme,['Plcd3']
1842,PLCδ4,Phosphoinositide-specific phospholipase C,enzyme,['Plcd4']
1843,PLCε1,Phosphoinositide-specific phospholipase C,enzyme,['Plce1']
1844,PLCζ1,Phosphoinositide-specific phospholipase C,enzyme,['Plcz1']
1845,PLCη1,Phosphoinositide-specific phospholipase C,enzyme,['Plch1']
1846,PLCη2,Phosphoinositide-specific phospholipase C,enzyme,['Plch2']
1847,sPLA2-1B,Phospholipase A2,enzyme,['Pla2g1b']
1848,sPLA2-2A,Phospholipase A2,enzyme,['Pla2g2a']
1849,sPLA2-2D,Phospholipase A2,enzyme,['Pla2g2d']
1850,sPLA2-2E,Phospholipase A2,enzyme,['Pla2g2e']
1851,sPLA2-2F,Phospholipase A2,enzyme,['Pla2g2f']
1852,sPLA2-3,Phospholipase A2,enzyme,['Pla2g3']
1853,cPLA2-4A,Phospholipase A2,enzyme,['Pla2g4a']
1854,cPLA2-4B,Phospholipase A2,enzyme,"['Gm28042', 'Pla2g4b']"
1855,cPLA2-4C,Phospholipase A2,enzyme,['Pla2g4c']
1856,cPLA2-4D,Phospholipase A2,enzyme,['Pla2g4d']
1857,cPLA2-4E,Phospholipase A2,enzyme,['Pla2g4e']
1858,cPLA2-4F,Phospholipase A2,enzyme,['Pla2g4f']
1859,PLA2-G5,Phospholipase A2,enzyme,['Pla2g5']
1860,iPLA2-G6,Phospholipase A2,enzyme,['Pla2g6']
1861,PLA2-G7,Phospholipase A2,enzyme,['Pla2g7']
1862,sPLA2-10,Phospholipase A2,enzyme,['Pla2g10']
1863,sPLA2-12A,Phospholipase A2,enzyme,['Pla2g12a']
1864,platelet activating factor acetylhydrolase 2,Phospholipase A2,enzyme,['Pafah2']
1865,phosphorylase kinase catalytic subunit gamma 1,Phosphorylase kinase (PHK) family,enzyme,['Phkg1']
1866,phosphorylase kinase catalytic subunit gamma 2,Phosphorylase kinase (PHK) family,enzyme,['Phkg2']
1867,"Pim-1 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['Pim1']
1868,"Pim-2 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['Pim2']
1869,"Pim-3 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['Pim3']
1870,cyclin dependent kinase 11A,PITSLRE subfamily,enzyme,['Cdk11b']
1871,cyclin dependent kinase 11B,PITSLRE subfamily,enzyme,['Cdk11b']
1872,polo like kinase 1,Polo-like kinase (PLK) family,enzyme,['Plk1']
1873,polo like kinase 2,Polo-like kinase (PLK) family,enzyme,['Plk2']
1874,polo like kinase 3,Polo-like kinase (PLK) family,enzyme,['Plk3']
1875,polo like kinase 4,Polo-like kinase (PLK) family,enzyme,['Plk4']
1876,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,enzyme,['Parp1']
1877,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,enzyme,['Parp2']
1878,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,enzyme,['Parp3']
1879,egl-9 family hypoxia inducible factor 2,Prolyl hydroxylases,enzyme,['Egln2']
1880,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,enzyme,['Egln1']
1881,egl-9 family hypoxia inducible factor 3,Prolyl hydroxylases,enzyme,['Egln3']
1882,CYP5A1,Prostaglandin synthases,enzyme,['Tbxas1']
1883,CYP8A1,Prostaglandin synthases,enzyme,['Ptgis']
1884,mPGES1,Prostaglandin synthases,enzyme,['Ptges']
1885,mPGES2,Prostaglandin synthases,enzyme,['Ptges2']
1886,cPGES,Prostaglandin synthases,enzyme,['Ptges3']
1887,L-PGDS,Prostaglandin synthases,enzyme,"['Ptgds', 'Ptgds']"
1888,H-PGDS,Prostaglandin synthases,enzyme,['Hpgds']
1889,CBR1,Prostaglandin synthases,enzyme,"['Cbr1', 'Gm5678']"
1890,HPGD,Prostaglandin synthases,enzyme,['Hpgd']
1891,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",Protein kinase A (PKA) family,enzyme,['Prkar1a']
1892,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,enzyme,['Prkar1b']
1893,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,enzyme,['Prkar2a']
1894,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",Protein kinase A (PKA) family,enzyme,['Prkar2b']
1895,"protein kinase, cAMP-dependent, catalytic, alpha subunit",Protein kinase A (PKA) family,enzyme,['Prkaca']
1896,"protein kinase, cAMP-dependent, catalytic, beta subunit",Protein kinase A (PKA) family,enzyme,['Prkacb']
1897,protein kinase X-linked,Protein kinase A (PKA) family,enzyme,['Prkx']
1898,protein kinase Y-linked (pseudogene),Protein kinase A (PKA) family,enzyme,['Prkx']
1899,protein kinase D1,Protein kinase D (PKD) family,enzyme,['Prkd1']
1900,protein kinase D2,Protein kinase D (PKD) family,enzyme,['Prkd2']
1901,protein kinase D3,Protein kinase D (PKD) family,enzyme,['Prkd3']
1902,Protein kinase G (PKG) 1,Protein kinase G (PKG) family,enzyme,['Prkg1']
1903,Protein kinase G (PKG) 2,Protein kinase G (PKG) family,enzyme,['Prkg2']
1904,protein kinase N1,Protein kinase N (PKN) family,enzyme,['Pkn1']
1905,protein kinase N2,Protein kinase N (PKN) family,enzyme,['Pkn2']
1906,protein kinase N3,Protein kinase N (PKN) family,enzyme,['Pkn3']
1907,protein tyrosine phosphatase non-receptor type 1,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['Ptpn1']
1908,protein tyrosine phosphatase non-receptor type 22,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['Ptpn22']
1909,pre-mRNA processing factor 4B,PRP4 subfamily,enzyme,['Prpf4b']
1910,protein serine kinase H1,PSK family,enzyme,['Pskh1']
1911,branched chain keto acid dehydrogenase kinase,Pyruvate dehydrogenase kinase (PDHK) family,enzyme,['Bckdk']
1912,salt inducible kinase 1,QIK subfamily,enzyme,['Sik1']
1913,salt inducible kinase 2,QIK subfamily,enzyme,['Sik2']
1914,SIK family kinase 3,QIK subfamily,enzyme,['Sik3']
1915,"RAB27A, member RAS oncogene family",RAB subfamily,enzyme,['Rab27a']
1916,checkpoint kinase 2,RAD53 family,enzyme,['Chek2']
1917,"A-Raf proto-oncogene, serine/threonine kinase",RAF family,enzyme,['Araf']
1918,"B-Raf proto-oncogene, serine/threonine kinase",RAF family,enzyme,['Braf']
1919,kinase suppressor of ras 1,RAF family,enzyme,['Ksr1']
1920,kinase suppressor of ras 2,RAF family,enzyme,['Ksr2']
1921,"Raf-1 proto-oncogene, serine/threonine kinase",RAF family,enzyme,['Raf1']
1922,HRAS,RAS subfamily,enzyme,['Hras']
