,receptor,family,type,gene
1770,dual oxidase 2,NADPH oxidases,enzyme,['DUOX2']
1771,NADPH oxidase 1,NADPH oxidases,enzyme,['NOX1']
1772,cytochrome b-245 beta chain,NADPH oxidases,enzyme,['CYBB']
1773,NADPH oxidase 3,NADPH oxidases,enzyme,['NOX3']
1774,NADPH oxidase 4,NADPH oxidases,enzyme,['NOX4']
1775,NADPH oxidase 5,NADPH oxidases,enzyme,['NOX5']
1776,AP2 associated kinase 1,NAK family,enzyme,['AAK1']
1777,serine/threonine kinase 16,NAK family,enzyme,['STK16']
1778,large tumor suppressor kinase 1,NDR family,enzyme,['LATS1']
1779,large tumor suppressor kinase 2,NDR family,enzyme,['LATS2']
1780,Serine/threonine kinase 38,NDR family,enzyme,['STK38']
1781,Serine/threonine kinase 38 like,NDR family,enzyme,['STK38L']
1782,N-acylsphingosine amidohydrolase 2,Neutral ceramidases,enzyme,['ASAH2']
1783,N-acylsphingosine amidohydrolase 2B,Neutral ceramidases,enzyme,['ASAH2B']
1784,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,enzyme,['EED']
1785,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,enzyme,['NSMAF']
1786,serine/threonine-protein kinase NIM1,NIM1 subfamily,enzyme,['NIM1K']
1787,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK1']
1788,NIMA related kinase 2,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK2']
1789,NIMA related kinase 3,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK3']
1790,NIMA related kinase 4,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK4']
1791,NIMA related kinase 5,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK5']
1792,NIMA related kinase 6,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK6']
1793,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK7']
1794,NIMA related kinase 8,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK8']
1795,NIMA related kinase 9,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK9']
1796,NIMA related kinase 10,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK10']
1797,NIMA related kinase 11,NIMA (never in mitosis gene a)- related kinase (NEK) family,enzyme,['NEK11']
1798,myosin IIIA,NinaC subfamily,enzyme,['MYO3A']
1799,myosin IIIB,NinaC subfamily,enzyme,['MYO3B']
1800,Endothelial NOS,Nitric oxide synthases,enzyme,['NOS3']
1801,Inducible NOS,Nitric oxide synthases,enzyme,['NOS2']
1802,Neuronal NOS,Nitric oxide synthases,enzyme,['NOS1']
1803,SH3 domain binding kinase 1,NKF1 family,enzyme,['SBK1']
1804,SH3 domain binding kinase family member 2,NKF1 family,enzyme,['SBK2']
1805,sugen kinase 110,NKF1 family,enzyme,['SGK110']
1806,PTEN induced kinase 1,NKF2 family,enzyme,['PINK1']
1807,PDLIM1 interacting kinase 1 like,NKF4 family,enzyme,['PDIK1L']
1808,serine/threonine kinase 35,NKF4 family,enzyme,['STK35']
1809,"testis expressed 14, intercellular bridge forming factor",NKF5 family,enzyme,['TEX14']
1810,nemo like kinase,nmo subfamily,enzyme,['NLK']
1811,nuclear receptor binding protein 1,NRBP family,enzyme,['NRBP1']
1812,nuclear receptor binding protein 2,NRBP family,enzyme,['NRBP2']
1813,NUAK family kinase 1,NuaK subfamily,enzyme,['NUAK1']
1814,"NUAK family, SNF1-like kinase, 2",NuaK subfamily,enzyme,['NUAK2']
1815,dihydrofolate reductase,Nucleoside synthesis and metabolism,enzyme,['DHFR']
1816,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,enzyme,['GART']
1817,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,enzyme,['DHODH']
1818,inosine monophosphate dehydrogenase 1,Nucleoside synthesis and metabolism,enzyme,['IMPDH1']
1819,inosine monophosphate dehydrogenase 2,Nucleoside synthesis and metabolism,enzyme,['IMPDH2']
1820,thymidylate synthetase,Nucleoside synthesis and metabolism,enzyme,['TYMS']
1821,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,enzyme,['PNP']
1822,xanthine dehydrogenase,Nucleoside synthesis and metabolism,enzyme,['XDH']
1823,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,enzyme,['RRM1']
1824,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,enzyme,['RRM2']
1825,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,enzyme,['RRM2B']
1826,dihydropyrimidine dehydrogenase,Nucleotide turnover,enzyme,['DPYD']
1827,BMP2 inducible kinase,Numb-associated kinase (NAK) family,enzyme,['BMP2K']
1828,cyclin G associated kinase,Numb-associated kinase (NAK) family,enzyme,['GAK']
1829,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,enzyme,['GRK1']
1830,G protein-coupled receptor kinase 7,Opsin/rhodopsin kinases,enzyme,['GRK7']
1831,alpha kinase 1,Other alpha kinase family kinases,enzyme,['ALPK1']
1832,alpha kinase 3,Other alpha kinase family kinases,enzyme,['ALPK3']
1833,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,enzyme,['CIT']
1834,eukaryotic translation initiation factor 2 alpha kinase 1,Other PEK family kinases,enzyme,['EIF2AK1']
1835,eukaryotic translation initiation factor 2 alpha kinase 2,Other PEK family kinases,enzyme,['EIF2AK2']
1836,ATM serine/threonine kinase,Other PIKK family kinases,enzyme,['ATM']
1837,"protein kinase, DNA-activated, catalytic subunit",Other PIKK family kinases,enzyme,['PRKDC']
1838,serine/threonine kinase like domain containing 1,Other-unique family,enzyme,['STKLD1']
1839,dual serine/threonine and tyrosine protein kinase,Other-unique family,enzyme,['DSTYK']
1840,serine/threonine kinase 31,Other-unique family,enzyme,['STK31']
1841,U2AF homology motif kinase 1,Other-unique family,enzyme,['UHMK1']
1842,mitogen-activated protein kinase 14,p38 subfamily,enzyme,['MAPK14']
1843,mitogen-activated protein kinase 11,p38 subfamily,enzyme,['MAPK11']
1844,mitogen-activated protein kinase 12,p38 subfamily,enzyme,['MAPK12']
1845,mitogen-activated protein kinase 13,p38 subfamily,enzyme,['MAPK13']
1846,ribosomal protein S6 kinase B1,p70 subfamily,enzyme,['RPS6KB1']
1847,ribosomal protein S6 kinase B2,p70 subfamily,enzyme,['RPS6KB2']
1848,p21 (RAC1) activated kinase 1,PAKA subfamily,enzyme,['PAK1']
1849,p21 (RAC1) activated kinase 2,PAKA subfamily,enzyme,['PAK2']
1850,p21 (RAC1) activated kinase 3,PAKA subfamily,enzyme,['PAK3']
1851,p21 (RAC1) activated kinase 4,PAKB subfamily,enzyme,['PAK4']
1852,p21 (RAC1) activated kinase 5,PAKB subfamily,enzyme,['PAK5']
1853,p21 (RAC1) activated kinase 6,PAKB subfamily,enzyme,['PAK6']
1854,paraoxonase 1,Paraoxonase (PON) family,enzyme,['PON1']
1855,paraoxonase 2,Paraoxonase (PON) family,enzyme,['PON2']
1856,paraoxonase 3,Paraoxonase (PON) family,enzyme,['PON3']
1857,PAS domain containing serine/threonine kinase,PASK subfamily,enzyme,['PASK']
1858,pyruvate dehydrogenase kinase 1,PDHK family,enzyme,['PDK1']
1859,pyruvate dehydrogenase kinase 2,PDHK family,enzyme,['PDK2']
1860,pyruvate dehydrogenase kinase 3,PDHK family,enzyme,['PDK3']
1861,pyruvate dehydrogenase kinase 4,PDHK family,enzyme,['PDK4']
1862,3-phosphoinositide dependent protein kinase 1,PDK1 family,enzyme,['PDPK1']
1863,eukaryotic translation initiation factor 2 alpha kinase 3,PEK subfamily,enzyme,['EIF2AK3']
1864,PLD1,Phosphatidylcholine-specific phospholipase D,enzyme,['PLD1']
1865,PLD2,Phosphatidylcholine-specific phospholipase D,enzyme,['PLD2']
1866,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,enzyme,['PIK3C3']
1867,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CA']
1868,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CB']
1869,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CG']
1870,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",enzyme,['PIK3CD']
1871,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['PIK3C2A']
1872,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['PIK3C2B']
1873,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol-4-phosphate 3-kinase family,enzyme,['PIK3C2G']
1874,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,enzyme,['PIK3CA']
1875,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,enzyme,['PI4KA']
1876,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,enzyme,['PIK3CB']
1877,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,enzyme,['PI4KB']
1878,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,enzyme,['PI4K2A']
1879,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,enzyme,['PIK3CG']
1880,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,enzyme,['PIK3CD']
1881,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,enzyme,['PI4K2B']
1882,phosphoinositide-3-kinase regulatory subunit 1,Phosphatidylinositol kinases,enzyme,['PIK3R1']
1883,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,enzyme,['PIK3R2']
1884,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,enzyme,['PIK3R3']
1885,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,enzyme,['PIK3R4']
1886,phosphoinositide-3-kinase regulatory subunit 5,Phosphatidylinositol kinases,enzyme,['PIK3R5']
1887,phosphoinositide-3-kinase regulatory subunit 6,Phosphatidylinositol kinases,enzyme,['PIK3R6']
1888,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,enzyme,['PIK3C2A']
1889,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol kinases,enzyme,['PIK3C2B']
1890,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol kinases,enzyme,['PIK3C2G']
1891,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,enzyme,['PIK3C3']
1892,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,enzyme,['PIP5K1A']
1893,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,Phosphatidylinositol phosphate kinases,enzyme,['PIP5K1B']
1894,phosphatidylinositol-4-phosphate 5-kinase type 1 gamma,Phosphatidylinositol phosphate kinases,enzyme,['PIP5K1C']
1895,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,Phosphatidylinositol phosphate kinases,enzyme,['PIP4K2A']
1896,phosphatidylinositol-5-phosphate 4-kinase type 2 beta,Phosphatidylinositol phosphate kinases,enzyme,['PIP4K2B']
1897,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,Phosphatidylinositol phosphate kinases,enzyme,['PIP4K2C']
1898,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE1A']
1899,phosphodiesterase 1B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE1B']
1900,phosphodiesterase 1C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE1C']
1901,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE2A']
1902,phosphodiesterase 3A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE3A']
1903,phosphodiesterase 3B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE3B']
1904,phosphodiesterase 4A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4A']
1905,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4B']
1906,phosphodiesterase 4C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4C']
1907,phosphodiesterase 4D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE4D']
1908,phosphodiesterase 5A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE5A']
1909,phosphodiesterase 6A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6A']
1910,phosphodiesterase 6B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6B']
1911,phosphodiesterase 6C,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6C']
1912,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6D']
1913,phosphodiesterase 6G,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6G']
1914,phosphodiesterase 6H,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE6H']
1915,phosphodiesterase 7A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE7A']
1916,phosphodiesterase 7B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE7B']
1917,phosphodiesterase 8A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE8A']
1918,phosphodiesterase 8B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE8B']
1919,phosphodiesterase 9A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE9A']
1920,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE10A']
1921,phosphodiesterase 11A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",enzyme,['PDE11A']
1922,PLCβ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCB1']
1923,PLCβ2,Phosphoinositide-specific phospholipase C,enzyme,['PLCB2']
1924,PLCβ3,Phosphoinositide-specific phospholipase C,enzyme,['PLCB3']
1925,PLCβ4,Phosphoinositide-specific phospholipase C,enzyme,['PLCB4']
1926,PLCγ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCG1']
1927,PLCγ2,Phosphoinositide-specific phospholipase C,enzyme,['PLCG2']
1928,PLCδ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCD1']
1929,PLCδ3,Phosphoinositide-specific phospholipase C,enzyme,['PLCD3']
1930,PLCδ4,Phosphoinositide-specific phospholipase C,enzyme,['PLCD4']
1931,PLCε1,Phosphoinositide-specific phospholipase C,enzyme,['PLCE1']
1932,PLCζ1,Phosphoinositide-specific phospholipase C,enzyme,['PLCZ1']
1933,PLCη1,Phosphoinositide-specific phospholipase C,enzyme,['PLCH1']
1934,PLCη2,Phosphoinositide-specific phospholipase C,enzyme,['PLCH2']
1935,sPLA2-1B,Phospholipase A2,enzyme,['PLA2G1B']
1936,sPLA2-2A,Phospholipase A2,enzyme,['PLA2G2A']
1937,sPLA2-2D,Phospholipase A2,enzyme,['PLA2G2D']
1938,sPLA2-2E,Phospholipase A2,enzyme,['PLA2G2E']
1939,sPLA2-2F,Phospholipase A2,enzyme,['PLA2G2F']
1940,sPLA2-3,Phospholipase A2,enzyme,['PLA2G3']
1941,cPLA2-4A,Phospholipase A2,enzyme,['PLA2G4A']
1942,cPLA2-4B,Phospholipase A2,enzyme,['PLA2G4B']
1943,cPLA2-4C,Phospholipase A2,enzyme,['PLA2G4C']
1944,cPLA2-4D,Phospholipase A2,enzyme,['PLA2G4D']
1945,cPLA2-4E,Phospholipase A2,enzyme,['PLA2G4E']
1946,cPLA2-4F,Phospholipase A2,enzyme,['PLA2G4F']
1947,PLA2-G5,Phospholipase A2,enzyme,['PLA2G5']
1948,iPLA2-G6,Phospholipase A2,enzyme,['PLA2G6']
1949,PLA2-G7,Phospholipase A2,enzyme,['PLA2G7']
1950,sPLA2-10,Phospholipase A2,enzyme,['PLA2G10']
1951,sPLA2-12A,Phospholipase A2,enzyme,['PLA2G12A']
1952,platelet activating factor acetylhydrolase 2,Phospholipase A2,enzyme,['PAFAH2']
1953,phosphorylase kinase catalytic subunit gamma 1,Phosphorylase kinase (PHK) family,enzyme,['PHKG1']
1954,phosphorylase kinase catalytic subunit gamma 2,Phosphorylase kinase (PHK) family,enzyme,['PHKG2']
1955,"Pim-1 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['PIM1']
1956,"Pim-2 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['PIM2']
1957,"Pim-3 proto-oncogene, serine/threonine kinase",PIM family,enzyme,['PIM3']
1958,cyclin dependent kinase 11A,PITSLRE subfamily,enzyme,['CDK11A']
1959,cyclin dependent kinase 11B,PITSLRE subfamily,enzyme,['CDK11B']
1960,polo like kinase 1,Polo-like kinase (PLK) family,enzyme,['PLK1']
1961,polo like kinase 2,Polo-like kinase (PLK) family,enzyme,['PLK2']
1962,polo like kinase 3,Polo-like kinase (PLK) family,enzyme,['PLK3']
1963,polo like kinase 4,Polo-like kinase (PLK) family,enzyme,['PLK4']
1964,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,enzyme,['PARP1']
1965,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,enzyme,['PARP2']
1966,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,enzyme,['PARP3']
1967,egl-9 family hypoxia inducible factor 2,Prolyl hydroxylases,enzyme,['EGLN2']
1968,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,enzyme,['EGLN1']
1969,egl-9 family hypoxia inducible factor 3,Prolyl hydroxylases,enzyme,['EGLN3']
1970,CYP5A1,Prostaglandin synthases,enzyme,['TBXAS1']
1971,CYP8A1,Prostaglandin synthases,enzyme,['PTGIS']
1972,mPGES1,Prostaglandin synthases,enzyme,['PTGES']
1973,mPGES2,Prostaglandin synthases,enzyme,['PTGES2']
1974,cPGES,Prostaglandin synthases,enzyme,['PTGES3']
1975,L-PGDS,Prostaglandin synthases,enzyme,['PTGDS']
1976,H-PGDS,Prostaglandin synthases,enzyme,['HPGDS']
1977,AKR1C3,Prostaglandin synthases,enzyme,['AKR1C3']
1978,CBR1,Prostaglandin synthases,enzyme,['CBR1']
1979,HPGD,Prostaglandin synthases,enzyme,['HPGD']
1980,"protein kinase, cAMP-dependent, regulatory, type I, alpha subunit",Protein kinase A (PKA) family,enzyme,['PRKAR1A']
1981,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,enzyme,['PRKAR1B']
1982,"protein kinase, cAMP-dependent, regulatory, type II, alpha subunit",Protein kinase A (PKA) family,enzyme,['PRKAR2A']
1983,"protein kinase, cAMP-dependent, regulatory, type II, beta subunit",Protein kinase A (PKA) family,enzyme,['PRKAR2B']
1984,"protein kinase, cAMP-dependent, catalytic, alpha subunit",Protein kinase A (PKA) family,enzyme,['PRKACA']
1985,"protein kinase, cAMP-dependent, catalytic, beta subunit",Protein kinase A (PKA) family,enzyme,['PRKACB']
1986,"protein kinase, cAMP-dependent, catalytic, gamma subunit",Protein kinase A (PKA) family,enzyme,['PRKACG']
1987,protein kinase X-linked,Protein kinase A (PKA) family,enzyme,['PRKX']
1988,protein kinase Y-linked (pseudogene),Protein kinase A (PKA) family,enzyme,['PRKY']
1989,protein kinase D1,Protein kinase D (PKD) family,enzyme,['PRKD1']
1990,protein kinase D2,Protein kinase D (PKD) family,enzyme,['PRKD2']
1991,protein kinase D3,Protein kinase D (PKD) family,enzyme,['PRKD3']
1992,Protein kinase G (PKG) 1,Protein kinase G (PKG) family,enzyme,['PRKG1']
1993,Protein kinase G (PKG) 2,Protein kinase G (PKG) family,enzyme,['PRKG2']
1994,protein kinase N1,Protein kinase N (PKN) family,enzyme,['PKN1']
1995,protein kinase N2,Protein kinase N (PKN) family,enzyme,['PKN2']
1996,protein kinase N3,Protein kinase N (PKN) family,enzyme,['PKN3']
1997,protein tyrosine phosphatase non-receptor type 1,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['PTPN1']
1998,protein tyrosine phosphatase non-receptor type 22,Protein tyrosine phosphatases non-receptor type (PTPN),enzyme,['PTPN22']
1999,pre-mRNA processing factor 4B,PRP4 subfamily,enzyme,['PRPF4B']
2000,protein serine kinase H1,PSK family,enzyme,['PSKH1']
2001,protein serine kinase H2,PSK family,enzyme,['PSKH2']
2002,branched chain keto acid dehydrogenase kinase,Pyruvate dehydrogenase kinase (PDHK) family,enzyme,['BCKDK']
2003,salt inducible kinase 1,QIK subfamily,enzyme,['SIK1']
2004,salt inducible kinase 2,QIK subfamily,enzyme,['SIK2']
2005,SIK family kinase 3,QIK subfamily,enzyme,['SIK3']
2006,"RAB27A, member RAS oncogene family",RAB subfamily,enzyme,['RAB27A']
2007,checkpoint kinase 2,RAD53 family,enzyme,['CHEK2']
2008,"A-Raf proto-oncogene, serine/threonine kinase",RAF family,enzyme,['ARAF']
2009,"B-Raf proto-oncogene, serine/threonine kinase",RAF family,enzyme,['BRAF']
2010,kinase suppressor of ras 1,RAF family,enzyme,['KSR1']
2011,kinase suppressor of ras 2,RAF family,enzyme,['KSR2']
2012,"Raf-1 proto-oncogene, serine/threonine kinase",RAF family,enzyme,['RAF1']
2013,HRAS,RAS subfamily,enzyme,['HRAS']
2014,NRAS,RAS subfamily,enzyme,['NRAS']
2015,KRAS,RAS subfamily,enzyme,['KRAS']
2016,ciliogenesis associated kinase 1,RCK family,enzyme,['CILK1']
2017,male germ cell associated kinase,RCK family,enzyme,['MAK']
2018,MOK protein kinase,RCK family,enzyme,['MOK']
2019,ankyrin repeat and kinase domain containing 1,Receptor interacting protein kinase (RIPK) family,enzyme,['ANKK1']
2020,receptor interacting serine/threonine kinase 1,Receptor interacting protein kinase (RIPK) family,enzyme,['RIPK1']
2021,receptor interacting serine/threonine kinase 2,Receptor interacting protein kinase (RIPK) family,enzyme,['RIPK2']
2022,receptor interacting serine/threonine kinase 3,Receptor interacting protein kinase (RIPK) family,enzyme,['RIPK3']
2023,receptor interacting serine/threonine kinase 4,Receptor interacting protein kinase (RIPK) family,enzyme,['RIPK4']
2024,Rho associated coiled-coil containing protein kinase 1,Rho kinase,enzyme,['ROCK1']
2025,Rho associated coiled-coil containing protein kinase 2,Rho kinase,enzyme,['ROCK2']
2026,RIO kinase 1,RIO1 subfamily,enzyme,['RIOK1']
2027,RIO kinase 2,RIO2 subfamily,enzyme,['RIOK2']
2028,RIO kinase 3,RIO3 subfamily,enzyme,['RIOK3']
2029,ribosomal protein S6 kinase C1,RSKL family,enzyme,['RPS6KC1']
2030,ribosomal protein S6 kinase like 1,RSKL family,enzyme,['RPS6KL1']
2031,SGK494,RSKR subfamily,enzyme,['SGK494']
2032,ribosomal protein S6 kinase A1,RSK subfamily,enzyme,['RPS6KA1']
2033,ribosomal protein S6 kinase A3,RSK subfamily,enzyme,['RPS6KA3']
2034,ribosomal protein S6 kinase A2,RSK subfamily,enzyme,['RPS6KA2']
2035,ribosomal protein S6 kinase A6,RSK subfamily,enzyme,['RPS6KA6']
2036,Cathepsin A,S10: Carboxypeptidase Y,enzyme,['CTSA']
2037,Serine carboxypeptidase 1,S10: Carboxypeptidase Y,enzyme,['SCPEP1']
2038,Vitellogenic carboxypeptidase-like protein,S10: Carboxypeptidase Y,enzyme,['CPVL']
2039,acrosin,S1: Chymotrypsin,enzyme,['ACR']
2040,cathepsin G,S1: Chymotrypsin,enzyme,['CTSG']
2041,chymase 1,S1: Chymotrypsin,enzyme,['CMA1']
2042,chymotrypsin C,S1: Chymotrypsin,enzyme,['CTRC']
2043,chymotrypsin like,S1: Chymotrypsin,enzyme,['CTRL']
2044,chymotrypsin like elastase 1,S1: Chymotrypsin,enzyme,['CELA1']
2045,complement C1r,S1: Chymotrypsin,enzyme,['C1R']
2046,complement C1s,S1: Chymotrypsin,enzyme,['C1S']
2047,complement factor B,S1: Chymotrypsin,enzyme,['CFB']
2048,"coagulation factor II, thrombin",S1: Chymotrypsin,enzyme,['F2']
2049,coagulation factor VII,S1: Chymotrypsin,enzyme,['F7']
2050,coagulation factor IX,S1: Chymotrypsin,enzyme,['F9']
2051,coagulation factor X,S1: Chymotrypsin,enzyme,['F10']
2052,coagulation factor XI,S1: Chymotrypsin,enzyme,['F11']
2053,coagulation factor XII,S1: Chymotrypsin,enzyme,['F12']
2054,"elastase, neutrophil expressed",S1: Chymotrypsin,enzyme,['ELANE']
2055,granzyme A,S1: Chymotrypsin,enzyme,['GZMA']
2056,granzyme B,S1: Chymotrypsin,enzyme,['GZMB']
2057,granzyme K,S1: Chymotrypsin,enzyme,['GZMK']
2058,kallikrein B1,S1: Chymotrypsin,enzyme,['KLKB1']
2059,kallikrein 1,S1: Chymotrypsin,enzyme,['KLK1']
2060,kallikrein related peptidase 2,S1: Chymotrypsin,enzyme,['KLK2']
2061,kallikrein related peptidase 3,S1: Chymotrypsin,enzyme,['KLK3']
2062,kallikrein related peptidase 4,S1: Chymotrypsin,enzyme,['KLK4']
2063,kallikrein related peptidase 5,S1: Chymotrypsin,enzyme,['KLK5']
2064,kallikrein related peptidase 6,S1: Chymotrypsin,enzyme,['KLK6']
2065,kallikrein related peptidase 7,S1: Chymotrypsin,enzyme,['KLK7']
2066,kallikrein related peptidase 8,S1: Chymotrypsin,enzyme,['KLK8']
2067,kallikrein related peptidase 14,S1: Chymotrypsin,enzyme,['KLK14']
2068,plasminogen,S1: Chymotrypsin,enzyme,['PLG']
2069,"plasminogen activator, tissue type",S1: Chymotrypsin,enzyme,['PLAT']
2070,"plasminogen activator, urokinase",S1: Chymotrypsin,enzyme,['PLAU']
2071,serine protease 1,S1: Chymotrypsin,enzyme,['PRSS1']
2072,serine protease 2,S1: Chymotrypsin,enzyme,['PRSS2']
2073,serine protease 3,S1: Chymotrypsin,enzyme,['PRSS3']
2074,serine protease 8,S1: Chymotrypsin,enzyme,['PRSS8']
2075,"protein C, inactivator of coagulation factors Va and VIIIa",S1: Chymotrypsin,enzyme,['PROC']
2076,proteinase 3,S1: Chymotrypsin,enzyme,['PRTN3']
2077,suppression of tumorigenicity 14,S1: Chymotrypsin,enzyme,['ST14']
2078,transmembrane serine protease 2,S1: Chymotrypsin,enzyme,['TMPRSS2']
2079,transmembrane serine protease 6,S1: Chymotrypsin,enzyme,['TMPRSS6']
2080,transmembrane serine protease 11D,S1: Chymotrypsin,enzyme,['TMPRSS11D']
