,receptor,family,gene
476,glycogen synthase kinase 3 beta,GSK subfamily,['gsk-3']
477,Glucokinase,Hexokinases,['hxk-3']
478,TNNI3 interacting kinase,HH498 subfamily,['C24A1.3']
479,homeodomain interacting protein kinase 1,HIPK subfamily,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
480,homeodomain interacting protein kinase 2,HIPK subfamily,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
481,homeodomain interacting protein kinase 3,HIPK subfamily,"['Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
482,homeodomain interacting protein kinase 4,HIPK subfamily,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
483,Cystathionine β-synthase,Hydrogen sulphide synthesis,"['cbs-1', 'cbs-2']"
484,Cystathionine γ-lyase,Hydrogen sulphide synthesis,"['cth-1', 'cth-2']"
485,L-Cysteine:2-oxoglutarate aminotransferase,Hydrogen sulphide synthesis,"['nkat-1', 'nkat-3', 'C32F10.8']"
486,3-Mercaptopyruvate sulfurtransferase,Hydrogen sulphide synthesis,"['mpst-1', 'mpst-2', 'mpst-3', 'mpst-7', 'mpst-4', 'mpst-5', 'mpst-6']"
487,acetylcholinesterase (Cartwright blood group),Hydrolases,"['ace-3', 'ace-4', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
488,butyrylcholinesterase,Hydrolases,['ace-2']
489,Diacylglycerol lipase α,Hydrolases,['dagl-2']
490,Diacylglycerol lipase β,Hydrolases,"['B0035.13', 'C40H1.2', 'C40H1.7', 'C40H1.8', 'C40H1.9', 'F28H7.3', 'Y49E10.16', 'Y49E10.18', 'Y49E10.25', 'Y51H4A.5', 'ZK262.2', 'ZK262.3', 'C14E2.6', 'F25A2.1', 'F58B6.1', 'H41C03.2', 'K03H6.2', 'T08B1.4', 'T10B5.7', 'T21H3.1', 'Y46H3A.5', 'Y110A7A.7', 'Y54G2A.45', 'C39B5.14']"
491,carboxylesterase 1,Hydrolases,"['ace-3', 'ace-4', 'ges-1', 'nlg-1', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
492,epoxide hydrolase 2,Hydrolases,"['C31H5.1', 'F10D2.10', 'F35H12.5', 'K08D9.4', 'Y73C8B.1', 'Y73C8B.2', 'Y73C8B.3']"
493,Fatty acid amide hydrolase,Hydrolases,"['faah-6', 'faah-5', 'faah-4', 'faah-1', 'faah-2', 'faah-6', 'faah-5', 'faah-4', 'faah-1', 'faah-2']"
494,Leukotriene A4 hydrolase,Hydrolases,['ltah-1.1']
495,"lipase E, hormone sensitive type",Hydrolases,['hosl-1']
496,O-GlcNAcase,Hydrolases,['oga-1']
497,PLA2-G7,Hydrolases,"['paf-1', 'paf-2']"
498,sPLA2-2A,Hydrolases,"['C07E3.9', 'C03H5.4']"
499,PLD2,Hydrolases,['pld-1']
500,integrin linked kinase,ILK subfamily,['pat-4']
501,Fatty acid amide hydrolase,N-Acylethanolamine turnover,"['faah-6', 'faah-5', 'faah-4', 'faah-1', 'faah-2', 'faah-6', 'faah-5', 'faah-4', 'faah-1', 'faah-2']"
502,N-Acylethanolamine acid amidase,N-Acylethanolamine turnover,['Y55D5A.3']
503,IP3 kinase A,"Inositol 1,4,5-trisphosphate 3-kinases","['lfe-2', 'F30A10.3']"
504,IP3 kinase B,"Inositol 1,4,5-trisphosphate 3-kinases","['lfe-2', 'F30A10.3']"
505,IP3 kinase C,"Inositol 1,4,5-trisphosphate 3-kinases","['lfe-2', 'F30A10.3']"
506,INPP4B,Inositol polyphosphate phosphatases,['R01H10.7']
507,INPP5A,Inositol polyphosphate phosphatases,"['ipp-5', 'C01B10.3']"
508,INPP5B,Inositol polyphosphate phosphatases,['ocrl-1']
509,INPP5D,Inositol polyphosphate phosphatases,['unc-26']
510,INPP5E,Inositol polyphosphate phosphatases,['inpp-1']
511,INPP5J,Inositol polyphosphate phosphatases,['unc-26']
512,INPP5K,Inositol polyphosphate phosphatases,['unc-26']
513,INPPL1,Inositol polyphosphate phosphatases,['unc-26']
514,OCRL,Inositol polyphosphate phosphatases,['unc-26']
515,SYNJ1,Inositol polyphosphate phosphatases,['unc-26']
516,SYNJ2,Inositol polyphosphate phosphatases,"['unc-26', 'W09C5.7']"
517,interleukin 1 receptor associated kinase 1,Interleukin-1 receptor-associated kinase (IRAK) family,"['pik-1', 'hasp-1', 'VY10G11R.1', 'hasp-2']"
518,interleukin 1 receptor associated kinase 2,Interleukin-1 receptor-associated kinase (IRAK) family,"['pik-1', 'hasp-1', 'VY10G11R.1', 'hasp-2']"
519,interleukin 1 receptor associated kinase 3,Interleukin-1 receptor-associated kinase (IRAK) family,"['pik-1', 'hasp-1', 'VY10G11R.1', 'hasp-2']"
520,protein kinase C iota,Iota subfamily,['tpa-1']
521,protein kinase C zeta,Iota subfamily,['tpa-1']
522,endoplasmic reticulum to nucleus signaling 2,IRE family,['ire-1']
523,mitogen-activated protein kinase kinase kinase kinase 3,KHS subfamily,['gck-2']
524,acetyl-CoA acetyltransferase 1,Lanosterol biosynthesis pathway,"['kat-1', 'T02G5.7']"
525,hydroxymethylglutaryl-CoA synthase 1,Lanosterol biosynthesis pathway,['hmgs-1']
526,hydroxymethylglutaryl-CoA synthase 2,Lanosterol biosynthesis pathway,['hmgs-1']
527,hydroxymethylglutaryl-CoA reductase,Lanosterol biosynthesis pathway,['hmgr-1']
528,mevalonate kinase,Lanosterol biosynthesis pathway,['mvk-1']
529,phosphomevalonate kinase,Lanosterol biosynthesis pathway,['F32D8.13']
530,diphosphomevalonate decarboxylase,Lanosterol biosynthesis pathway,['Y48B6A.13']
531,isopentenyl-diphosphate Δ-isomerase 1,Lanosterol biosynthesis pathway,['idi-1']
532,isopentenyl-diphosphate Δ-isomerase 2,Lanosterol biosynthesis pathway,['idi-1']
533,γ-Glutamyltransferase,Leukotriene and lipoxin metabolism,['C44B7.7']
534,Leukotriene A4 hydrolase,Leukotriene and lipoxin metabolism,['ltah-1.1']
535,PPA2A,Lipid phosphate phosphatases,['plpp-1.1']
536,PPA2B,Lipid phosphate phosphatases,['plpp-1.1']
537,PPA3A,Lipid phosphate phosphatases,['plpp-1.1']
538,serine/threonine kinase 11,LKB subfamily,['par-4']
539,autotaxin,LPA synthesis,"['C27A7.1', 'C27A7.3', 'C01B10.9']"
540,mitogen-activated protein kinase kinase kinase 12,LZK subfamily,['dlk-1']
541,MMP21,M10: Matrix metallopeptidase,['zmp-5']
542,ADAM17,M12: Astacin/Adamalysin,['adm-4']
543,Endothelin-converting enzyme 1,M13: Neprilysin,"['nep-23', 'nep-24', 'nep-1', 'nep-3', 'nep-4', 'nep-6', 'nep-7', 'nep-8', 'nep-9', 'nep-10', 'nep-13', 'nep-15', 'nep-20']"
544,Endothelin-converting enzyme 2,M13: Neprilysin,"['nep-23', 'nep-24', 'nep-1', 'nep-3', 'nep-4', 'nep-6', 'nep-7', 'nep-8', 'nep-9', 'nep-10', 'nep-13', 'nep-15', 'nep-20']"
545,Neutral endopeptidase,M13: Neprilysin,"['nep-23', 'nep-24', 'nep-1', 'nep-3', 'nep-4', 'nep-6', 'nep-7', 'nep-8', 'nep-9', 'nep-10', 'nep-13', 'nep-15', 'nep-20']"
546,Carboxypeptidase A1 (pancreatic),M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
547,Carboxypeptidase A2 (pancreatic),M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19']"
548,Carboxypeptidase A3 (mast cell),M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
549,Carboxypeptidase A4,M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
550,Carboxypeptidase A5,M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
551,Carboxypeptidase A6,M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
552,Carboxypeptidase B1 (tissue),M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19']"
553,Carboxypeptidase B2 (plasma),M14: Carboxypeptidase A,"['sdc-3', 'T06A4.1', 'Y47G6A.19', 'Y59C2A.1']"
554,Carboxypeptidase D,M14: Carboxypeptidase A,['cpd-1']
555,insulin degrading enzyme,M16: Pitrilysin,"['Y70C5C.1', 'C02G6.2', 'C28F5.4', 'F44E7.4']"
556,Aminopeptidase-like 1,M17: Leucyl aminopeptidase,['lap-1']
557,Aminopeptidase N,M1: Aminopeptidase N,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
558,Aminopeptidase O,M1: Aminopeptidase N,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
559,Arginyl aminopeptidase,M1: Aminopeptidase N,"['R03G8.4', 'R03G8.6']"
560,Arginyl aminopeptidase-like 1,M1: Aminopeptidase N,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
561,Endoplasmic reticulum aminopeptidase 1,M1: Aminopeptidase N,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
562,Glutamyl aminopeptidase,M1: Aminopeptidase N,"['R03G8.4', 'R03G8.6']"
563,Leucyl-cysteinyl aminopeptidase,M1: Aminopeptidase N,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1', 'F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
564,Leukotriene A4 hydrolase,M1: Aminopeptidase N,['ltah-1.1']
565,Puromycin-sensitive aminopeptidase,M1: Aminopeptidase N,['pam-1']
566,TRH-specific aminopeptidase,M1: Aminopeptidase N,"['F49B2.6', 'R03G8.4', 'R03G8.6', 'anp-1', 'Y42A5A.1']"
567,Methionyl aminopeptidase 1,M24: Methionyl aminopeptidase,['map-1']
568,Methionyl aminopeptidase 2,M24: Methionyl aminopeptidase,"['F53B6.5', 'T27A8.3']"
569,Methionyl aminopeptidase type 1D (mitochondrial),M24: Methionyl aminopeptidase,"['app-1', 'Y45G5AM.2']"
570,X-prolyl aminopeptidase 1,M24: Methionyl aminopeptidase,"['app-1', 'Y45G5AM.2']"
571,X-prolyl aminopeptidase 2,M24: Methionyl aminopeptidase,"['app-1', 'Y45G5AM.2']"
572,X-prolyl aminopeptidase 3,M24: Methionyl aminopeptidase,['R119.2']
573,Folate hydrolase (prostate-specific membrane antigen) 1,M28: Aminopeptidase Y,"['gcp-2.2', 'gcp-2.1', 'gcp-2.3']"
574,glutaminyl-peptide cyclotransferase,M28: Aminopeptidase Y,['H27A22.1']
575,N-Acetylated α-linked acidic dipeptidase-like 1,M28: Aminopeptidase Y,"['gcp-2.2', 'gcp-2.1', 'gcp-2.3']"
576,N-Acetylated α-linked acidic dipeptidase 2,M28: Aminopeptidase Y,"['gcp-2.2', 'gcp-2.1', 'gcp-2.3']"
577,Angiotensin-converting enzyme 2,M2: Angiotensin-converting  (ACE and ACE2),['acn-1']
578,dipeptidyl peptidase 3,M49: Dipeptidyl-peptidase III,['dpt-1']
579,"proteasome 26S subunit, non-ATPase 14",M67: PSMD14 peptidase,['rpn-11']
580,Ras converting CAAX endopeptidase 1,M79: Prenyl protease 2,['fce-2']
581,MAPK activated protein kinase 5,MAPKAPK subfamily,['mak-2']
582,Microtubule associated serine/threonine kinase 1,MAST family,"['wts-1', 'M03C11.1', 'T24D5.4']"
583,Microtubule associated serine/threonine kinase 2,MAST family,"['wts-1', 'M03C11.1', 'T24D5.4']"
584,Microtubule associated serine/threonine kinase 3,MAST family,"['wts-1', 'M03C11.1', 'T24D5.4']"
585,Microtubule associated serine/threonine kinase 4,MAST family,"['wts-1', 'M03C11.1', 'T24D5.4', 'wts-1', 'M03C11.1', 'T24D5.4']"
586,maternal embryonic leucine zipper kinase,MELK subfamily,['pig-1']
587,calcium/calmodulin dependent protein kinase kinase 1,Meta subfamily,['ckk-1']
588,5-methyltetrahydrofolate-homocysteine methyltransferase,Methionine turnover,['metr-1']
589,MAPK interacting serine/threonine kinase 1,MKN subfamily,['mnk-1']
590,MAPK interacting serine/threonine kinase 2,MKN subfamily,['mnk-1']
591,ZAK sterile alpha motif and leucine zipper containing kinase AZK,MLK subfamily,['zak-1']
592,"MOS proto-oncogene, serine/threonine kinase",MOS family,['Y53F4B.1']
593,ribosomal protein S6 kinase A5,MSK subfamily,"['rsks-1', 'R04A9.7']"
594,ribosomal protein S6 kinase A4,MSK subfamily,"['rsks-1', 'R04A9.7']"
595,TRAF2 and NCK interacting kinase,MSN subfamily,['mig-15']
596,serine/threonine kinase 3,MST subfamily,"['cst-2', 'cst-1']"
597,large tumor suppressor kinase 1,NDR family,"['wts-1', 'T24D5.4']"
598,large tumor suppressor kinase 2,NDR family,"['wts-1', 'M03C11.1', 'T24D5.4']"
599,Serine/threonine kinase 38,NDR family,['sax-1']
600,Serine/threonine kinase 38 like,NDR family,['sax-1']
601,embryonic ectoderm development,Neutral sphingomyelinase coupling factors,['mes-6']
602,neutral sphingomyelinase activation associated factor,Neutral sphingomyelinase coupling factors,"['sel-2', 'wdfy-3']"
603,serine/threonine-protein kinase NIM1,NIM1 subfamily,['F49C5.4']
604,NIMA related kinase 1,NIMA (never in mitosis gene a)- related kinase (NEK) family,"['sek-1', 'sek-5', 'sek-4']"
605,NIMA related kinase 7,NIMA (never in mitosis gene a)- related kinase (NEK) family,['nekl-3']
606,SH3 domain binding kinase 1,NKF1 family,"['ikke-1', 'Y39G8B.5', 'ikke-1', 'Y39G8B.5']"
607,PTEN induced kinase 1,NKF2 family,['pink-1']
608,nuclear receptor binding protein 2,NRBP family,['hpo-11']
609,dihydrofolate reductase,Nucleoside synthesis and metabolism,['dhfr-1']
610,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",Nucleoside synthesis and metabolism,['F38B6.4']
611,dihydroorotate dehydrogenase (quinone),Nucleoside synthesis and metabolism,['dhod-1']
612,thymidylate synthetase,Nucleoside synthesis and metabolism,['tyms-1']
613,purine nucleoside phosphorylase,Nucleoside synthesis and metabolism,['K02D7.1']
614,xanthine dehydrogenase,Nucleoside synthesis and metabolism,['xdh-1']
615,ribonucleotide reductase catalytic subunit M1,Nucleoside synthesis and metabolism,['rnr-1']
616,ribonucleotide reductase regulatory subunit M2,Nucleoside synthesis and metabolism,"['rnr-2', 'F19G12.2']"
617,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Nucleoside synthesis and metabolism,"['rnr-2', 'F19G12.2']"
618,dihydropyrimidine dehydrogenase,Nucleotide turnover,['dpyd-1']
619,cyclin G associated kinase,Numb-associated kinase (NAK) family,['dnj-25']
620,G protein-coupled receptor kinase 1,Opsin/rhodopsin kinases,['grk-1']
621,alpha kinase 3,Other alpha kinase family kinases,"['dim-1', 'unc-22']"
622,citron rho-interacting serine/threonine kinase,Other DMPK family kinases,['let-502']
623,dual serine/threonine and tyrosine protein kinase,Other-unique family,['hpo-11']
624,ribosomal protein S6 kinase B1,p70 subfamily,"['rskn-2', 'rsks-1', 'F28C10.3', 'R04A9.7']"
625,ribosomal protein S6 kinase B2,p70 subfamily,"['rsks-1', 'R04A9.7']"
626,paraoxonase 1,Paraoxonase (PON) family,"['mec-6', 'poml-1', 'poml-2', 'poml-4', 'poml-3']"
627,paraoxonase 2,Paraoxonase (PON) family,"['mec-6', 'poml-1', 'poml-2', 'poml-4', 'poml-3']"
628,paraoxonase 3,Paraoxonase (PON) family,"['mec-6', 'poml-1', 'poml-2', 'poml-4', 'poml-3']"
629,pyruvate dehydrogenase kinase 1,PDHK family,['pdhk-2']
630,pyruvate dehydrogenase kinase 2,PDHK family,['pdhk-2']
631,pyruvate dehydrogenase kinase 3,PDHK family,['pdhk-2']
632,pyruvate dehydrogenase kinase 4,PDHK family,['pdhk-2']
633,3-phosphoinositide dependent protein kinase 1,PDK1 family,['pdk-1']
634,PLD1,Phosphatidylcholine-specific phospholipase D,['pld-1']
635,PLD2,Phosphatidylcholine-specific phospholipase D,['pld-1']
636,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol 3-kinase family,['vps-34']
637,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","Phosphatidylinositol-4,5-bisphosphate 3-kinase family",['piki-1']
638,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family","['age-1', 'piki-1']"
639,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma","Phosphatidylinositol-4,5-bisphosphate 3-kinase family","['age-1', 'piki-1']"
640,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta","Phosphatidylinositol-4,5-bisphosphate 3-kinase family","['age-1', 'piki-1']"
641,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol-4-phosphate 3-kinase family,"['age-1', 'piki-1']"
642,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol-4-phosphate 3-kinase family,"['age-1', 'piki-1']"
643,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol-4-phosphate 3-kinase family,"['age-1', 'piki-1']"
644,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",Phosphatidylinositol kinases,['piki-1']
645,phosphatidylinositol 4-kinase alpha,Phosphatidylinositol kinases,['Y75B8A.24']
646,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta",Phosphatidylinositol kinases,"['age-1', 'piki-1']"
647,phosphatidylinositol 4-kinase beta,Phosphatidylinositol kinases,['pifk-1']
648,phosphatidylinositol 4-kinase type 2 alpha,Phosphatidylinositol kinases,['ZC8.6']
649,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma",Phosphatidylinositol kinases,"['age-1', 'piki-1']"
650,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta",Phosphatidylinositol kinases,"['age-1', 'piki-1']"
651,phosphatidylinositol 4-kinase type 2 beta,Phosphatidylinositol kinases,['ZC8.6']
652,phosphoinositide-3-kinase regulatory subunit 2,Phosphatidylinositol kinases,['aap-1']
653,phosphoinositide-3-kinase regulatory subunit 3,Phosphatidylinositol kinases,['aap-1']
654,phosphoinositide-3-kinase regulatory subunit 4,Phosphatidylinositol kinases,['vps-15']
655,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha,Phosphatidylinositol kinases,"['age-1', 'piki-1']"
656,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,Phosphatidylinositol kinases,"['age-1', 'piki-1']"
657,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma,Phosphatidylinositol kinases,"['age-1', 'piki-1']"
658,phosphatidylinositol 3-kinase catalytic subunit type 3,Phosphatidylinositol kinases,['vps-34']
659,phosphatidylinositol-4-phosphate 5-kinase type 1 alpha,Phosphatidylinositol phosphate kinases,['ppk-1']
660,phosphodiesterase 1A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['pde-1']
661,phosphodiesterase 2A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['pde-2']
662,phosphodiesterase 4B,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['pde-4']
663,phosphodiesterase 6D,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['pdl-1']
664,phosphodiesterase 10A,"Phosphodiesterases, 3',5'-cyclic nucleotide (PDEs)",['pde-5']
665,PLCβ1,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
666,PLCβ2,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
667,PLCβ4,Phosphoinositide-specific phospholipase C,['egl-8']
668,PLCγ1,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
669,PLCγ2,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
670,PLCδ1,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
671,PLCδ3,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
672,PLCδ4,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
673,PLCε1,Phosphoinositide-specific phospholipase C,['plc-1']
674,PLCζ1,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
675,PLCη1,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
676,PLCη2,Phosphoinositide-specific phospholipase C,"['plc-4', 'pll-1']"
677,sPLA2-1B,Phospholipase A2,"['C07E3.9', 'C03H5.4']"
678,sPLA2-2A,Phospholipase A2,"['C07E3.9', 'C03H5.4']"
679,sPLA2-2D,Phospholipase A2,"['C07E3.9', 'C03H5.4']"
680,sPLA2-2F,Phospholipase A2,"['C07E3.9', 'C03H5.4']"
681,PLA2-G5,Phospholipase A2,"['C07E3.9', 'C03H5.4']"
682,iPLA2-G6,Phospholipase A2,"['mask-1', 'ipla-7']"
683,PLA2-G7,Phospholipase A2,"['paf-1', 'paf-2']"
684,sPLA2-12A,Phospholipase A2,"['C31H1.5', 'F44B9.10']"
685,platelet activating factor acetylhydrolase 2,Phospholipase A2,"['paf-1', 'paf-2']"
686,poly(ADP-ribose) polymerase 1,Poly ADP-ribose polymerases,['parp-1']
687,poly(ADP-ribose) polymerase 2,Poly ADP-ribose polymerases,['parp-2']
688,poly (ADP-ribose) polymerase 3,Poly ADP-ribose polymerases,['tank-1']
689,egl-9 family hypoxia inducible factor 1,Prolyl hydroxylases,['egl-9']
690,mPGES2,Prostaglandin synthases,['pges-2']
691,cPGES,Prostaglandin synthases,['daf-41']
692,H-PGDS,Prostaglandin synthases,['gst-20']
693,AKR1C3,Prostaglandin synthases,"['mec-14', 'F53F1.2', 'F53F1.3', 'Y39G8B.1', 'Y39G8B.2', 'C01G5.5']"
694,CBR1,Prostaglandin synthases,"['dhs-6', 'dhs-12', 'dhs-18', 'dhs-30', 'F20G2.1', 'F20G2.2', 'dhs-31', 'ZK697.14', 'T25G12.13', 'dhs-6', 'dhs-12', 'dhs-18', 'dhs-30', 'F20G2.1', 'F20G2.2', 'dhs-31', 'ZK697.14', 'T25G12.13']"
695,"protein kinase, cAMP-dependent, regulatory, type I, beta subunit",Protein kinase A (PKA) family,['kin-2']
696,"protein kinase, cAMP-dependent, catalytic, alpha subunit",Protein kinase A (PKA) family,['egl-4']
697,"protein kinase, cAMP-dependent, catalytic, beta subunit",Protein kinase A (PKA) family,['egl-4']
698,protein kinase X-linked,Protein kinase A (PKA) family,['F47F2.1']
699,protein kinase D2,Protein kinase D (PKD) family,"['R12G8.1', 'F48G7.9', 'F48G7.10']"
700,protein kinase N1,Protein kinase N (PKN) family,['tpa-1']
701,protein kinase N2,Protein kinase N (PKN) family,['tpa-1']
702,protein kinase N3,Protein kinase N (PKN) family,"['pkc-2', 'tpa-1']"
703,pre-mRNA processing factor 4B,PRP4 subfamily,['prpf-4']
704,salt inducible kinase 2,QIK subfamily,['kin-29']
705,"RAB27A, member RAS oncogene family",RAB subfamily,['aex-6']
706,checkpoint kinase 2,RAD53 family,"['chk-2', 'T08D2.7']"
707,HRAS,RAS subfamily,['let-60']
708,male germ cell associated kinase,RCK family,['dyf-5']
709,MOK protein kinase,RCK family,['F52B5.2']
710,RIO kinase 1,RIO1 subfamily,['riok-1']
711,RIO kinase 2,RIO2 subfamily,['riok-2']
712,RIO kinase 3,RIO3 subfamily,['riok-3']
713,ribosomal protein S6 kinase like 1,RSKL family,['rskd-1']
714,SGK494,RSKR subfamily,['F31E3.2']
715,ribosomal protein S6 kinase A1,RSK subfamily,"['rsks-1', 'R04A9.7']"
716,ribosomal protein S6 kinase A3,RSK subfamily,"['rsks-1', 'R04A9.7']"
717,ribosomal protein S6 kinase A2,RSK subfamily,"['rsks-1', 'R04A9.7']"
718,ribosomal protein S6 kinase A6,RSK subfamily,"['rsks-1', 'R04A9.7']"
719,Serine carboxypeptidase 1,S10: Carboxypeptidase Y,"['F22E12.1', 'Y32F6A.5']"
720,tryptase gamma 1,S1: Chymotrypsin,['try-1']
721,Dipeptidyl-peptidase 7,S28: Lysosomal Pro-Xaa carboxypeptidase,['K12H4.7']
722,Prolylcarboxypeptidase,S28: Lysosomal Pro-Xaa carboxypeptidase,['pcp-5']
723,"lipase, gastric",S33: Prolyl aminopeptidase,"['lipl-2', 'lipl-1', 'lipl-3', 'lipl-6', 'lipl-5']"
724,protein phosphatase methylesterase 1,S33: Prolyl aminopeptidase,['B0464.9']
725,proprotein convertase subtilisin/kexin type 2,S8: Subtilisin,['egl-3']
726,proprotein convertase subtilisin/kexin type 4,S8: Subtilisin,['kpc-1']
727,proprotein convertase subtilisin/kexin type 6,S8: Subtilisin,['kpc-1']
728,proprotein convertase subtilisin/kexin type 9,S8: Subtilisin,['kpc-1']
729,tripeptidyl peptidase 2,S8: Subtilisin,['tpp-2']
730,acylaminoacyl-peptide hydrolase,S9: Prolyl oligopeptidase,['dpf-5']
731,dipeptidyl peptidase 4,S9: Prolyl oligopeptidase,['dpf-3']
732,dipeptidyl peptidase 8,S9: Prolyl oligopeptidase,['dpf-3']
733,dipeptidyl peptidase 9,S9: Prolyl oligopeptidase,['dpf-3']
734,fibroblast activation protein alpha,S9: Prolyl oligopeptidase,['dpf-2']
735,SCY1 like pseudokinase 1,SCY1 family,['W07G4.3']
736,SCY1 like pseudokinase 2,SCY1 family,['ZC581.9']
737,serine palmitoyltransferase long chain base subunit 1,Serine palmitoyltransferase,['sptl-1']
738,serum/glucocorticoid regulated kinase 1,SGK family,"['wts-1', 'M03C11.1', 'T24D5.4']"
739,serum/glucocorticoid regulated kinase 2,SGK family,['sgk-1']
740,serum/glucocorticoid regulated kinase family member 3,SGK family,['sgk-1']
741,"delta 4-desaturase, sphingolipid 1",Sphingolipid Δ4-desaturase,"['ttm-5', 'F33D4.4']"
742,"delta 4-desaturase, sphingolipid 2",Sphingolipid Δ4-desaturase,"['ttm-5', 'F33D4.4']"
743,sphingomyelin phosphodiesterase 1,Sphingomyelin phosphodiesterase,"['asm-1', 'asm-2', 'asm-3']"
744,sphingomyelin phosphodiesterase 2,Sphingomyelin phosphodiesterase,['T27F6.6']
745,sphingomyelin phosphodiesterase 4,Sphingomyelin phosphodiesterase,['R05D11.9']
746,sphingomyelin phosphodiesterase acid-like 3B,Sphingomyelin phosphodiesterase,['ZK856.5']
747,sphingomyelin synthase 1,Sphingomyelin synthase,['sms-1']
748,sphingomyelin synthase 2,Sphingomyelin synthase,['sms-1']
749,sterile alpha motif domain containing 8,Sphingomyelin synthase,['F53B1.2']
750,sphingosine-1-phosphate lyase 1,Sphingosine 1-phosphate lyase,"['spl-2', 'spl-3']"
751,sphingosine-1-phosphate phosphatase 1,Sphingosine 1-phosphate phosphatase,['T13C5.6']
752,sphingosine-1-phosphate phosphatase 2,Sphingosine 1-phosphate phosphatase,['T13C5.6']
